生物学は現在、最も発展の著しい学問の一つで ある。そのため、次々と新たな問題が発生し、そ のたびに従来の考え方が通用しなくなってくる。 相澤研究室では、従来の常識では解決できない ような難問を、ゲノム、RNA、タンパク質、細 胞などのさまざまな視点で見ることにより解き明 かそうと研究を行っている。先生の研究内容は広 い分野にわたっているが、本稿ではその中から、 ncRNA からの遺伝子の発見についてと、その遺 伝子から見つかった非常に珍しいタンパク質の研 究について述べていこう。,生命解析への革新的挑戦,相澤 康則,75-5-aizawa.pdf,75,生命理工,,,,,,,,,,,,,,,,,,,
インターネットの普及で、コンピュータ間で通 信を行う機会、特に個人情報や機密情報を送受信 する機会が以前に比べ格段に増えている。その際 に、情報が外部に漏れないようにするためには、 情報を暗号化して送る技術が必要である。 尾形研究室では暗号プロトコルと呼ばれる、コ ンピュータ間での暗号を用いた通信のルールにつ いての研究を行っている。本稿では、先生が主に 行っている、暗号プロトコルの改良と、今注目の クラウドに応用できると期待されている検索可能 暗号という暗号プロトコルについて取り上げる。,暗号プロトコルが創り出す未来,尾形 わかは,75-6-ogata.pdf,75,工学,,,,,,,,,,,,,,,,,,,
人は社会の中で他者と関わり合いながら生活し ており、人々のつながりは社会現象に大きな影響 を与えている。 寺野研究室では、人々のつながりと社会の関係 に着目した社会シミュレーションの手法である エージェント・ベース・モデリング（ABM）を用 いて、社会システムを中心にさまざまな分野の研 究を行っている。 本 稿 で は、ABM の 仕 組 み と 利 点、 さ ら に ABM の活用例として貨幣創発に関する研究を紹 介する。,仮想世界から現実を観る,寺野 隆雄,74-1-terano.pdf,74,工学,,,,,,,,,,,,,,,,,,,
タンパク質は私たちの体を構成し、生命活動の 根本である体内の化学反応に関わっている。生体 内には無数のタンパク質が存在し、各々決められ た役割を担っている。生命を支えるこの無数のタ ンパク質はそれぞれ独特な機能をもち、同時に複 雑な立体構造をもっている。 村上研究室では、X 線結晶構造解析という手法 を用いて、タンパク質の複雑な立体構造について 原子レベルでの解析を行っている。そして、それ をもとにしてタンパク質の機能の仕組みを解明し ようとしている。,タンパク質の構造を解き明かす,村上 聡,74-2-murakami.pdf,74,生命理工,,,,,,,,,,,,,,,,,,,
金属イオンは化合物と結合することによって、 その化合物に特異な性質を生じさせることがあ る。たとえば、私たちの血液中に存在するヘモグ ロビンというタンパク質は鉄イオンを含み、酸素 と結合したり、解離したりするという性質をもっ ている。蒲池研究室では、このような金属イオン を含む化合物を主に研究している。 蒲池研究室では、メタノール合成の効率化と酸 素濃度の測定法を、金属イオンを含む化合物を用 いることで実現することを目標としている。本稿 では、この二つの研究について紹介する。,金属イオンが生み出すちから,蒲池 利章,74-3-kamachi.pdf,74,生命理工,,,,,,,,,,,,,,,,,,,
今日、SNS や質問サイトといったさまざまな Webサービスが普及している。このようなサイ トでは、サービスの質を高めるためにさまざまな 技術が使われている。 その技術の一つに、村田研究室が研究してい るWeb構造マイニングと呼ばれるものがある。 Web から得られる大量のデータをコンピュータ で処理することにより、新たな知識を得ようとい うものだ。本稿では村田研究室が行ってきた数多 くの研究の中から、コミュニティ抽出とリンク予 測について紹介しよう。,Webデータから新たな知識を,村田 剛志,74-4-murata.pdf,74,情報理工,,,,,,,,,,,,,,,,,,,
身の周りの機械は、電気やガソリンなどのさま ざまな動力によって動いている。中でも、空気圧 を動力としている機械は、非常に軽量であり、柔 軟性に富んでいる点で特徴的だ。 川嶋研究室では、空気圧を動力として最大限に 活用するための制御方法を研究し、研究で得られ た知識を利用して実際に空気圧を動力とする装置 の開発を行っている。本稿では、腹腔鏡手術を遠 隔で行うことができる腹腔鏡手術ロボットを中心 に、川嶋研究室で開発されている革新的な装置に ついて紹介していく。,空気圧の有効利用を目指して,川嶋 健嗣,73-1-kawashima.pdf,73,科学技術創成研究院,,,,,,,,,,,,,,,,,,,
地球内部ダイナミクスとは、地球内部の物質の 循環とその機構に関する分野である。地球内部の マントルと呼ばれる層は熱対流しており、その影 響として地震や火山活動が起こっている。そのた め、地球内部ダイナミクスを研究することは地球 の活動を解明することにつながる。 岩森先生は、沈み込み帯と呼ばれる場所での火 山活動には水が関係していると考えており、そこ での水の移動を追っている。その手法としてシ ミュレーションを利用している。本稿ではどのよ うに水の移動を追っているのかを紹介する。,沈み込み帯での水を追う,岩森 光,73-2-iwamori.pdf,73,理学,,,,,,,,,,,,,,,,,,,
コンピュータに人間の思考に近い情報処理をさ せ、実際の社会問題を解決するには、問題に関連 する情報を分析し、それに合わせて人工知能の技 術を用いてさまざまなシステムを作り、さらにそ れらを適切に組み合わせることが必要となる。 新田研究室では、人工知能の技術と、それらを 用いて実際の社会問題を解決する方法についての 研究を行っている。本稿では、新田研究室で行わ れている数多くの研究の中から、先生が特に力を 入れている、調停の司会者の教育を支援するシス テムについて紹介する。,人間とコンピュータの対話へ,新田 克己,73-3-nitta.pdf,73,総合理工学研究科,,,,,,,,,,,,,,,,,,,
化学反応を進める際、触媒として関与している のが酵素である。人間は昔から、アルコール発酵 やイースト発酵など、酵素の力を借りてきた。現 在では、酵素は化学プラントで触媒として用いら れ、新薬として承認される化合物の合成にも関与 して、化学工業になくてはならない存在である。 江口研究室では、微生物が合成する化合物がど のように合成されているのか、どのような機能を もつのかを化学の視点から明らかにしようとして いる。本稿ではこのような先生の研究の中からい くつかの酵素を紹介する。,酵素化学の道を拓く,江口 正,73-4-eguchi.pdf,73,理学,,,,,,,,,,,,,,,,,,,
人間は、より快適な生活をするために工学を研 究、利用してきた。工学技術の利用に伴うエネル ギーの大量消費によって、化石燃料の枯渇が懸念 されている。さらに先の東日本大震災以降、エネ ルギー供給量についての不安も高まっている。 佐藤・齊藤研究室で研究を行っているエネル ギー利用工学は、エネルギーの有効利用を目的と している。今までよりエネルギーをうまく利用す る方法を考え、より大きな成果をあげようとする この分野は、現代に必要とされている分野である だろう。,新たな視点からのエネルギー利用,佐藤・齊藤,73-5-sato-saito.pdf,73,工学,,,,,,,,,,,,,,,,,,,
去る２月に新図書館が無事竣工しました。新図 書館は、５月 30 日に地上の学習エリアのオープ ン、９月 26 日に地下の図書館エリアを含めた全 館のグランドオープンが予定されています。本号 の特別企画では、新図書館が建設された経緯・設 計上の特徴・館内の各種設備を紹介します。,東工大の新図書館,,72-2-konishi.pdf,72,特別企画,,,,,,,,,,,,,,,,,,特別企画,
近年、ネットワーク技術の進歩やさまざまな通信 機器の普及により、私たちは大量の情報をリアルタ イムで受け取れるようになった。 時々刻々と送られてくる大量の情報をリアルタイ ムで扱うために、データストリーム処理という新た なデータ処理が注目されている。データストリーム 処理は、送られてくるデータを逐次的に処理するこ とで、リアルタイムでのデータ処理を可能とする。 鈴村研究室では、データストリーム処理のソフト ウェアを設計することを想定し、その上で浮かび上 がってくるさまざまな課題を研究している。,リアルタイムでの大規模データ処理,鈴村 豊太郎,72-3-suzumura.pdf,72,名誉教授(2015-),,,,,,,,,,,,,,,,,,,
田中先生らの研究室では暗号理論の研究が行わ れている。暗号理論とは、暗号の計算手順や実際 の利用手順、およびそれらの安全性などを研究す る分野である。その研究範囲は広く、電子的に秘 密のやりとりをするものは全て暗号理論に入ると 考えてよいだろう。私たちがインターネット、金 融などのシステムを安心して使えるのも、この研 究分野があってこそといえる。 本稿では先生らの研究の中から、暗号の理論的 研究が始まるきっかけとなった、秘密分散と公開 鍵暗号に関するものを、それぞれ紹介する。,現実的状況を考慮した暗号へ,田中 圭介,72-4-tanaka.pdf,72,情報理工,,,,,,,,,,,,,,,,,,,
エネルギーの安定供給や低炭素社会の実現のた め、政府は太陽光発電の普及拡大を目指している。 具体的には、導入量を 2020 年までに現状の 20 倍 程度にすることを目標に掲げている。 そのためには、発電量が大きく変動する太陽光 発電の大規模導入に耐えられる送電網の実現が必 要不可欠であり、現在、次世代送電網を整備する 国家プロジェクトが目下進行中である。赤木先生 は、そのプロジェクトで電圧の安定化と電力の過 不足の解消を目的とした無効電力制御装置と電力 貯蔵装置の研究開発を担っている。,次世代送電網の実現を目指して,赤木 泰文,72-5-akagi.pdf,72,工学,,,,,,,,,,,,,,,,,,,
現在、日本人の死因として最も多いのはがんで ある。がんの特効薬は未だ開発されておらず、多 くのがん患者が特効薬の開発を待ち望んでいる。 近藤先生は、がん細胞の中の低酸素領域と呼ば れる特徴的な部分に注目した。先生はこの低酸素 領域に着目し、融合タンパク質を用いて、この部 分に有効ながん治療薬の開発を目指している。 また、先生は新しい動物実験の手法も考案して いる。治療薬を実用化するためには動物実験が非 常に重要であるためだ。本稿では、これらの先生 の研究について簡単に紹介していこう。,環境標的がん治療の明日を探る,近藤 科江,72-6-kondo.pdf,72,生命理工,,,,,,,,,,,,,,,,,,,
東京工業大学には「TSUBAME」という名称のスーパーコンピュータ、通称スパコン が存在する。「TSUBAME」という名前には東京工業大学のシンボルマークであるつばめ が掛けられている。TSUBAME は 2006 年から運用を開始し、初期の TSUBAME 1.0 か ら TSUBAME 1.2 への進化を経て、2010 年、さらなる性能の向上をとげて、TSUBAME 2.0 としての運用が始まった。これを機に今号の特別企画では、TSUBAME の設計者である 松岡先生にお話を伺った。,トップレベルの スパコン TSUBAME,,71-1-TSUBAME.pdf,71,特別企画,,,,,,,,,,,,,,,,,,特別企画,
セラミックスとは、人工的に熱処理を施した、 金属酸化物を主成分とする無機化合物を指す。セ ラミックスは今や我々の生活に不可欠なものと なっており、特に、電磁気に関わる性質が利用さ れる電子セラミックスは、電化製品には必ずと いってよいほど用いられている。 鶴見・武田研究室では、学生個人ができるだけ 自由に研究するという形式をとり、さまざまな研 究を行っている。本稿では、研究室で行われてい る多くの研究のうち、非鉛圧電セラミックスと人 工超格子を用いた誘電体についてお話を伺った。,未来のセラミックスを考える,鶴見・武田,71-2-tsurumi-takeda.pdf,71,物質理工,,,,,,,,,,,,,,,,,,,
錯体とは、金属原子に配位子が配位結合した化 合物である。錯体は配位する分子やイオンによっ て反応性が大きく変わり、特徴的な反応を起こす 錯体も数多く存在する。 川口研究室では、通常の環境では起こらない反 応を実現させるための方法の探求を行っており、 その中でもヒドリド錯体を用いた不活性分子の活 性化に注目している。本稿では川口先生が今まで 行ってきたさまざまな研究の中でも、窒素分子と 一酸化炭素分子の活性化にスポットを当てて紹介 していく。,分子活性化への道を拓く,川口 博之,71-3-kawaguchi.pdf,71,理学,,,,,,,,,,,,,,,,,,,
生物の体には、生物の設計図である DNA の受 けた損傷を修復したり、遺伝情報の多様性を生み 出したりする仕組みが備わっている。その仕組み の一つである相同組換えは、大変興味深い機構を もっている。 岩㟢研究室は、これまで相同組換えの反応機構 研究を分子や原子のレベルで開拓してきた。その 成果は、現在の分子遺伝学を支える基礎的な知識 となっている。本稿では、相同組換えの基本反応 に関わるタンパク質を中心に、多大な労力をかけ て獲得された相同組換えの実像を紹介していく。,相同組換えの真理に迫る,岩㟢 博史,71-4-iwasaki.pdf,71,生命理工,,,,,,,,,,,,,,,,,,,
音声合成の技術は、我々の身近なところではバ スや鉄道の車内放送、カーナビゲーション、天気 概況、株式市況などで用いられている。現在実用 化されている音声合成では、生成された音声の品 質が悪いか、あるいは品質が良くても特定の人の 声しか生成できず、また感情のこもっていない声 しか生成できなかった。 小林研究室では、隠れマルコフモデルを用いて、 色々な人の音声や感情がこもった音声を合成する ための研究を行っている。本稿では、先生らが行っ ている三つの研究について紹介する。,一歩先の音声合成を目指して,小林 隆夫,71-5-kobayashi.pdf,71,工学,,,,,,,,,,,,,,,,,,,
経済学とは、経済活動を計算ができるようにモ デル化して研究する学問である。経済学は研究の 対象によって様々な分野に分類されている。有名 なものとして、市場を扱うミクロ経済学、一国の 経済を扱うマクロ経済学、国家間の取引を扱う国 際経済学などがある。 金子研究室では、マクロ経済学のモデルをもと にした、国際貿易に関する研究や、消費税や経済 政策が経済に与える影響についての研究を行って いる。金子研究室が行っているこれらの研究につ いて紹介していく。,マクロ経済学から世界を解く,金子 昭彦,70-1-kaneko.pdf,70,環境社会,,,,,,,,,,,,,,,,,,,
東工大の学生は、誰もが何かしらの援助を受けながらキャンパ スライフを送っている。しかし、各機関が提供している支援につい て十分に知り、活用できている学生は少ないだろう。 今号の特別企画では、東工大で学生のサポートを担う三つの 部署、学生支援課の草彅課長、東工大生協の毎田前専務理事、 学生支援GPの山田特任准教授に取材し、伺った話をもとに東工 大で行われている学生支援活動をまとめた。読者がさまざまな支 援を知り、より快適な大学生活を送れるようになることを願う。,東工大の学生支援,,70-2-gakuseishien.pdf,70,特別企画,,,,,,,,,,,,,,,,,,特別企画,
大腸菌に感染する T4 ファージというウイルス がある。T4 ファージの構造は複雑で、解析も完 了しておらず、感染機構や形成機構においても解 明されていない謎が未だ数多く残っている。有坂 研究室では、さまざまな手法を用いてこれらの謎 を解明しようとしている。 本稿の執筆にあたり有坂先生から、現在行って いる T4 ファージの構造解析、感染機構や形成機 構の解明の手法、加えて先生たちの代表的な研究 手法である超遠心分析と、超遠心分析機を用いた 研究について、お話を伺った。,T4 ファージの謎を追い求めて,有坂 文雄,70-3-arisaka.pdf,70,生命理工,,,,,,,,,,,,,,,,,,,
コンピュータ技術が発達した現代においても、 人間の高度な判断力や発想力はコンピュータに真 似できるようなものではない。そこで、人間の代 わりとしてコンピュータに仕事をさせる技術ば かりでなく、人間の能力を引き出す環境をコン ピュータで作るような技術も重要になってくる。 高橋研究室では、人間の能力を活用した製品開 発の効率化を目的として、バーチャルリアリティ と呼ばれる技術について高橋先生と田中先生の二 人で研究を行っている。それでは、先生らが現在 行っている研究について紹介していこう。,人間の能力を活かすＶＲ,高橋 秀智,70-4-takahashi.pdf,70,,,,,,,,,,,,,,,,,,,,
われわれ人間は、約 60 兆個もの細胞からなっ ている。生物が生きていくうえで、細胞増殖を行 うことは必須である。では、細胞増殖はどのよう にしてコントロールされているのだろうか。 喜多村研究室では、HGF という細胞増殖因子 と細胞増殖との関わりを研究している。また、細 胞の異常に関わる病の治療薬として、HGF に可 能性を見出し、HGF を医療分野で応用する研究 にも手を広げている。本稿では、HGF から始ま るシグナル伝達、HGF とが,細胞増殖の神秘に迫る,喜多村・駒田,70-5-kitamira-komada.pdf,70,生命理工,,,,,,,,,,,,,,,,,,,
私たちの住む太陽系では、太陽を中心として、 その周りを八つの惑星が公転している。これらの 惑星はどのようにしてできたのだろうか。そのプ ロセスは今も完全にはわかっておらず、世界中の 研究者達がさまざまなアプローチを用いて研究し ている。その中で、中本研究室では、円盤 ･ ダス ト ･ 輻 ふくしゃ 射の三つをキーワードにして、惑星形成プ ロセスについて研究している。そして最近では、 ｢輻射｣ に特に関わりの深い、大質量恒星につい ても研究している。本稿ではそれらの成果の一部 を紹介する。,星々の起源を紐解く,中本 泰史,69-1-nakamoto.pdf,69,理学,,,,,,,,,,,,,,,,,,,
CERN での素粒子物理学の研究は、近年報道 で多く取り上げられるなど、世界的に注目されて いる研究である。陣内先生は、以前その CERN でシミュレーションに関するグループのリーダー を務めていた。さらに先生は、2009 年に東京工 業大学で研究室を立ち上げ、陣内研究室として素 粒子物理学の研究に貢献している。CERN での 研究の目標である、質量の起源となるヒッグス粒 子の発見や、いくつもの問題を解決する可能性を 秘めた超対称性粒子の発見などのため、陣内研究 室は日々研究を行っている。,素粒子物理学の最先端をゆく,陣内 修,69-2-jinnochi.pdf,69,理学,,,,,,,,,,,,,,,,,,,
インターネットに代表されるように、私たちの 身の回りにある多くのものは互いに何らかのつな がりを持っている。だが、今までの科学はものに 注目することが多く、その間にあるつながりに注 目することは少なかった。 藤田研究室では、つながりの中でも群れの中に おける動物の個体同士のつながりに注目し、協調 制御という制御を研究している。また、視覚は動 物にとって重要な役割を果たしていることから、 カメラで得られる光学情報を用いた制御の研究も 行っている。,つながりを科学する新たな分野,藤田 政之,69-3-fujita.pdf,69,工学,,,,,,,,,,,,,,,,,,,
生物物理学という学問がある。これは、物理学 的な観点や手法を用いて、生命体を構成する細胞 などの構造や仕組みを研究する学問である。徳永 研究室では、生物物理学の 1 分野である 1 分子イ メージングの技術を開発するとともに、実際の生 物学への応用を試みている。1 分子イメージング により細胞内のタンパク質分子の動きを直接見る ことができるようになり、多くの新しい事実が明 らかにされている。本稿では、１分子イメージン グの歴史的な背景と共に、徳永研究室の最新の研 究を紹介する。,細胞の真の動きを見きわめる,徳永 万喜洋,69-4-tokunaga.pdf,69,生命理工,,,,,,,,,,,,,,,,,,,
有機化学という分野は、ひとくくりにできない ほど、研究内容が多岐に渡っている分野である。 すでに我々の生活に役立っている研究もあれば、 発見されて間もない未知の物質の研究もあり、そ のため、研究者の個性が強く表れやすい分野であ ると言える。 高田研究室では、さまざまなアプローチで最先 端の化学に挑戦している。本稿ではその中でも、 プラスチックレンズ原料をはじめとした高分子の 研究と、まだ研究が始まって間もない超分子の研 究について紹介する。,結びついた分子のゆくえ,高田 十志和,69-5-takata.pdf,69,物質理工,,,,,,,,,,,,,,,,,,,
国立大学の法人化がなされ、大学間の競争が激 しくなっている今日、東工大も、より良い大学へ と日々変革していく必要に迫られている。「教育 サービス」という視点から大学力の向上を目指し、 2009 年４月、東工大に TOKYO TECH OCW-i と教務 Web システムの二つのシステムが新しく 導入された。 TOKYO TECH OCW/OCW-i の統合システム について、これを設計 ･ 開発した真島先生に、教 務 Web システムについて教務課学部グループに、 お話を伺った。,ocw/ocw-iと教務Webシステム,,68-1-ocw-i..pdf,68,,,,,,,,,,,,,,,,,,,,
原子の中心に存在する原子核は、陽子と中性子 が核力により結びついた、核子の集合体である。 その大きさは原子と比べて非常に小さく、半径が およそ 10-15 m 程度しかない。通常の原子核構造 については我々が知っている通り、すでにほとん どのことが解明されている。しかしその一方で、 極端に中性子の数が多い中性子過剰核などの不安 定核については、未だその性質が解明されておら ず、現在、多くの研究者が解明に取り組んでいる。 本稿では、中村先生が加速器実験を通して行っ ている、中性子過剰核の研究について紹介する。,中性子過剰核に魅せられて,中村 隆司,68-2-nakamura.pdf,68,理学,,,,,,,,,,,,,,,,,,,
和田先生は光の持つ性質に関連したさまざまな 研究を行っており、それらが将来的に環境問題の 解決に貢献することを目標としている。 先生はナノハイブリッドと呼ばれる物質を用い て、光を制御することを研究テーマの一つとして いる。ナノハイブリッドの生成にマイクロ波を利 用した際、さまざまな現象が見つかったため、現 在ではマイクロ波を用いた物質製造プロセスも研 究テーマに加えている。本稿では、先生が現在並 行して研究を行っているこれら二つのテーマに関 連し、四つの研究を紹介する。,「光」の可能性を求めて,和田・山中,68-3-wada-yamanaka.pdf,68,物質理工,,,,,,,,,,,,,,,,,,,
循環型社会への移行が急がれる現在、廃棄物処 理やリサイクル、材料製造プロセスの革新が求め られている。廃棄物処理は、ただ廃棄物を分解す ればよいというわけではなく、有害な副生成物を 抑制しながら効率的に行わなければならない。リ サイクルや材料製造の効率化も徹底していく必要 がある。これらを実現する新しい方法として、渡 辺先生はプラズマのさまざまな性質を活かしたも のを考案している。先生の研究成果は近年大きな 注目を集めており、本稿ではそのいくつかを紹介 する。,プラズマで循環型社会を拓く,渡辺 隆行,68-4-watanabe.pdf,68,本学を転出,,,,,,,,,,,,,,,,,,,
インターネットが発達、普及するにつれて、送 受信されたり蓄積されたりするデータの量は急激 に増加している。しかし、インターネットの回線 は世界中に張り巡らされているため、機器の改良 などによる通信性能の向上が困難になっている。 酒井・山岡研究室では、通信環境を向上させて このような状況に対処するために、効率の良い情 報処理の論理や仕組みを考案している。主にネッ トワークの制御技術と、マルチメディアの処理方 法を総合的に研究しているが、本稿ではその研究 の一部について紹介する。,ユーザに優しいインターネット,酒井 ･ 山岡,68-5-sakai-yamaoka.pdf,68,工学,,,,,,,,,,,,,,,,,,,
建築物はその目的の機能を満たしつつ、地震や 風などの外力条件に耐えられる安全性を確保しな ければならない。それらの条件のもとで合理的な 建築構造及び設計を追求することを和田研究室で は目的としている。その為には構造材料の力学的 性質を詳しく調べて、それに基づいた理論により 構造物の力学的挙動を解明できる方法を確立する 必要がある。 本稿では、コンピュータによる構造物の力学的 挙動解析の精度向上と免震構造や制振構造の改善 を紹介する。,安全な建築物を設計するために,和田 章,68-6-wada.pdf,68,環境社会,,,,,,,,,,,,,,,,,,,
近年、脳科学の研究が盛んになってきている。 脳機能の障害により起こる病気の原因は多岐に渡 るが、そのひとつに神経伝達物質の異常が挙げら れる。神経伝達物質は、神経細胞間の連絡に重要 な役割を果たしている。神経伝達物質の合成や分 泌に異常があると、脳が正常に働かなくなり、身 体をうまく動かせなくなる場合がある。 本稿では、パーキンソン病などの難病の原因と なる神経伝達物質について、その生合成の調節機 構に関する、一瀬宏教授が行っている研究を紹介 していく。,難病解決への糸口を探る,一瀬 宏,68-7-ichise.pdf,68,生命理工,,,,,,,,,,,,,,,,,,,
ヒトの DNA の解読と解析は完了し、多くの疾 患が DNA 上にある遺伝子の変異によって引き起 こされることがわかりつつある。疾患の原因とな る遺伝子の変異の有無を調べ、治すには、DNA と似た構造の分子を用いればよいと考えられた。 しかし、DNA と全く同じ構造の分子では、うま くいかない。関根・清尾研究室では、遺伝子診断 や治療のできる分子を、化学的な視点からデザイ ンし、合成する研究を行っている。ヒトの体がも つ精巧な高分子、DNA を下敷きに、それを超え る分子づくりについて、お話を伺った。,核酸分子をデザインする,関根・清尾,68-8-sekine-seio.pdf,68,生命理工,,,,,,,,,,,,,,,,,,,
穐田・吉沢研究室は、資源化学研究所スマート マテリアル部門として 2002 年に新設された研究 室である。新たなる材料として注目されるスマー トマテリアルは、研究され始めて日が浅く、未だ 一般的な姿が捉えられていない。専門的な研究の 方法も未だ確立されておらず、多方面からの研究 がなされている。 本稿では、穐田・吉沢研究室の研究内容の中で も、スマートマテリアルを創り出す研究と、スマー トマテリアルに関連づけられる研究についてお話 を伺った。,賢い分子を創る,穐田・吉沢,67-1-akita-yoshizawa.pdf,67,科学技術創成研究院,,,,,,,,,,,,,,,,,,,
現代の先進技術の一つとして、デジタル画像に 関する研究が盛んに行われており、テレビやデジ タルカメラなどの映像機器の性能は著しく向上し ている。また、カメラを用いて取得できる画像情 報は、人間の視覚情報と同様に大きな情報量を持 つため、さまざまな方法で活用されている。 奥富・田中研究室はそのような技術の研究の一 端を担っている。この記事では画像の品質を向上 させるため、また、画像情報を用いて自動車の運 転支援をするため、奥富・田中研究室が行ってい る研究について紹介する。,進歩し続ける画像処理,奥富・田中,67-2-okutomi-tanaka.pdf,67,工学,,,,,,,,,,,,,,,,,,,
さまざまな生物種の間にある形の違いは何に由 来するのか。その原因についての洞察は、生命現 象のより深い理解につながり、また発生異常の予 防などにも応用できる有用なものである。 田中先生はさまざまな動物の手足の発生を研究 することで、脊椎動物の形態がつくられる際の法 則を調べようとしている。先生は、研究する上で 役立つと思われた多くの手法を次々に取り入れて いるため、その研究内容は多岐にわたっている。 これまでの先生の研究の軌跡と先生が現在行って いる研究の一端を具体的に紹介しよう。,生物の形を手足から探求する,田中 幹子,67-3-tanaka.pdf,67,生命理工,,,,,,,,,,,,,,,,,,,
今の勉強をする環境、仕事をする環境にあなた は満足しているだろうか。知的な刺激が少なく、 アイデアの浮かびにくい環境や、浮かんだアイデ アが形にならないまま失われていくような環境で 勉強したり、働いたりしてはいないだろうか。 妹尾研究室では、人の知識創造を支援するシス テムを作る方法を研究している。ここでは創造性 を高めるオフィス作りの研究を紹介しよう。あな たが新たな知識資産を生み出したいのなら、オ フィスを変えてみてはどうだろう。オフィスは きっとあなたをサポートしてくれるはずだ。,新たなオフィスのあり方,妹尾 大,67-4-seno.pdf,67,工学,,,,,,,,,,,,,,,,,,,
コンピュータプログラムの最適化や安全性を高 めるという目的で、プログラムがどのような構造 を持ち、動作をしているのかということを解析す る必要がでてきた。この解析をするために、プロ グラミング言語がどのような構造を持つのかを知 る必要がある。 西崎研究室では、プログラミング言語を解析す るための基礎を研究している。プログラミング言 語の文法や、文法に従って記述されたプログラム の意味の定義の方法を定義することにより、プロ グラムの動作を解析することが可能になる。,λ計算の可能性を追求する,西崎 真也,67-5-nishizaki.pdf,67,情報理工,,,,,,,,,,,,,,,,,,,
近年、温暖化の一因と考えられている CO2 を 少しでも減らすため、世界中でさまざまな取り組 みが行われている。温暖化の進行を完全に食い止 めるには、新たなクリーンエネルギーの開発や省 エネルギー化の促進により、排出される CO2 の 量を抜本的に削減することが必要不可欠とされて いるのだ。 花村研究室では、社会の持続可能な発展を実現 するために、CO2 排出量の抑制につながるさま ざまな研究を行っている。それらの研究を３つに 分けて紹介していこう。,エネルギー効率の向上へ,花村 克悟,66-1-hanamura.pdf,66,工学,,,,,,,,,,,,,,,,,,,
私たち人類の身の周りには、人工的に作られた ものを含めて、数え切れないほどの物質が存在し ている。しかし、その中で性質が明らかになって いるものはあまり多くない。材料科学や材料工学 と呼ばれる学問は、性質の明らかにされていない 物質の中から、人類に有益な物質を見つけ出すこ とを目的としている。 今回、話を伺った細野・神谷研究室では、斬新 な研究手法により、世界を驚かせる発見をいくつ もしてきている。そのような発見のいきさつと、 材料研究のこれからについて紹介しよう。,常識を覆す新材料,細野・神谷,66-2-hosono-kamiya.pdf,66,物質理工,,,,,,,,,,,,,,,,,,,
機械学習と呼ばれる技術は、様々な形で私たち の生活を支えている。平仮名の漢字変換、インター ネット検索、指紋認証、ゲームの AI、例を挙げ ればきりがない。 杉山研究室ではそれぞれの応用例に対して個別 に取り組むことよりも、それらに共通する課題の 解決に力をそそいでいる。 その中でも『密度比』という考え方は、応用例 の多くに共通する課題を解決できる。今回の取材 では密度比とそのさまざまな応用例について話を 伺った。,より賢いコンピューターへ,杉山 将,66-3-sugiyama.pdf,66,情報理工,,,,,,,,,,,,,,,,,,,
ヒトは、強酸性や強塩基性の液体に触れると皮 膚を損傷する。もちろん、このような液体の中に 浸かることはできない。しかし、この地球上には 強酸・強塩基性の水中で生息している生物もいる。 また、100 度を超える熱湯中や、死海など塩濃度 の高い場所にまで、生物の存在が確認されている。 では、こういった生物はどのような仕組みによっ て厳しい環境に適応しているのだろうか。 この生物たちの持つタンパク質に注目し、その 仕組みを実用化しようと酵素の研究をしている中 村聡教授に話を伺った。,極限酵素が切り拓く未来,中村 聡,66-4-nakamura.pdf,66,生命理工,,,,,,,,,,,,,,,,,,,
今日、生産されているロボットの種類は多岐に 渡る。中には、テレビにより紹介されるものもあ るなど、身近になっている。一方で、産業の進化 に伴い、複雑な機構を持つロボットが増え、制御 に要求される技術や精度は日々高度化している。 ロボットの高精度な制御を可能とすることに よって、社会のさまざまなニーズに応えていくこ とが、山浦・黄研究室の目標である。今回は、そ の中でも黄先生の研究である、安定した二足歩行 や作業能力の拡張などを目標とした、制御方法に ついての話を伺った。,新たな制御による多様な可能性,山浦・黄,66-5-yamaura-huang.pdf,66,工学系,,,,,,,,,,,,,,,,,,,
物理学は、物の理（もののことわり）と言われ るように物質を対象とする学問である。物理学の 分野には、原子を構成している核子やさらに小さ いクォークなど、微視的な視点を対象にする「素 粒子物理学」と、宇宙全体の大規模構造から小さ なところまでを巨視的な視点で研究を行う「宇宙 物理学」という分野がある。これらは両極のスケー ルを研究対象にしているが、お互いに影響しあっ ている。今回は極小スケールの素粒子物理学のう ちニュートリノに関する研究を行っている久世研 究室の紹介をしていく。,ニュートリノの神秘を追い求めて,久世 正弘,65-1-kuze.pdf,65,理学,,,,,,,,,,,,,,,,,,,
化学という学問は、物理化学・無機化学・有機 化学・生物化学など多岐に渡るが、石谷研究室は その中でも主に無機化学、特に錯体に関する研究 を行っている。近年の錯体化学の発展には目覚ま しいものがあり、これらに関する研究がさまざま な分野で応用されることが期待されているのだ。 ここでは、光触媒として働く錯体を利用して二 酸化炭素などを還元したり、錯体を結合した分子 により光を制御したりする技術を用いることに よって、光合成の人工的な再現を目指す研究につ いて紹介しよう。,人工光合成が創り出す未来,石谷 治,65-2-ishitani.pdf,65,理学,,,,,,,,,,,,,,,,,,,
